business_name,author_name,text,photo,rating,rating_category
Salih Usta,Aysel Hasir,it is a very nice place for high quality and special tastes; the employees and the owner are very interested and polite; we are going with love.,dataset/taste/salih_usta_aysel_hasir.png,4,taste
Red Dragon,Teoman Sezer,Chinese salad and spring rolls were okay. I didn't like the veggie noodles very much. The plum sauce of the peking duck was delicious but the presentation was poor.,dataset/outdoor_atmosphere/red_dragon_teoman_sezer.png,4,outdoor_atmosphere
Red Dragon,Baran Seyyar,A place with a nice ambiance and delicious sushi. It may be called expensive; but unfortunately; the taste is not affordable.,dataset/indoor_atmosphere/red_dragon_baran_seyyar.png,5,indoor_atmosphere
Red Dragon,Enes Sert,The ambiance of the place is nice but the food is not tasty. I don't think I will come again.,dataset/menu/red_dragon_enes_sert.png,2,menu
Red Dragon,Ediz Aksoy,When you come to the front of the place; its magnificent exterior design really draws attention and I think it was done very well and I personally liked it very much. The atmosphere is truly magnificent. We tried Chinese food; especially ramen was delicious.,dataset/taste/red_dragon_ediz_aksoy.png,5,taste
Red Dragon,Bilge Cakir,"The atmosphere is nice and the food is delicious. We tried noodles, spring rolls; hot and sour soup and an apple dessert.",dataset/outdoor_atmosphere/red_dragon_bilge_cakir.png,5,outdoor_atmosphere
Red Dragon,Ender Gulsen,Food was a bit salty due to soy sauce. Prices are in line with the market.,dataset/indoor_atmosphere/red_dragon_ender_gulsen.png,5,indoor_atmosphere
Red Dragon,Muhsine Ozer,The plate in the photo was around 340 TL. Flavors may be a bit difficult for those who will try for the first time.,dataset/taste/red_dragon_muhsine_ozer.png,3,taste
Red Dragon,Mustafa Kadim,I tried peking duck with orange and soy sauce. It had a somewhat offensive odor. Good in terms of taste.,dataset/menu/red_dragon_mustafa_kadim.png,4,menu
Red Dragon,Elfin Siner,It has cheaper price compared to other chinese restaurants. But the flavors were not that good. What was particularly interesting to me was that the drinks were very expensive.,dataset/indoor_atmosphere/red_dragon_elfin_siner.png,3,indoor_atmosphere
Red Dragon,Tuvanna Kuscu,The outside and inside of the restaurant is very well decorated. The ambiance is really nice. We ate sushi; chicken with mushrooms and steamed ravioli. I really liked the sushi and chicken; but I found the ravioli a bit bland.,dataset/outdoor_atmosphere/red_dragon_tuvanna_kuscu.png,4,outdoor_atmosphere
Red Dragon,Tugce Atalay,We ate 3 Bentos and 3 Mixed Noodles. We liked everything we ate; it was very tasty. The service was fast; but it was a bit expensive for your information.,dataset/taste/red_dragon_tugce_atalay.png,5,taste
Mado,Tugay Kutlu,One of the places in Samsun with the most beautiful view and menu. A place where you can enjoy your dessert and coffee to the full while enjoying the sea view in front.,dataset/menu/mado_tugay_kutlu.png,4,menu
Mado,Zafer Caner,First of all; the service is slow and very late; and there are no crowds. I ordered a bulk profiterole. The portion also had 4 balls the size of nuts; and the chocolate was also tasteless.,dataset/indoor_atmosphere/mado_zafer_caner.png,1,indoor_atmosphere
Mado,Sumeyye Gulten,Atakum Mado... What a need for another word... The taste;  quality of the products are ala. It is very nice that the service staff is kind; solution-oriented. Especially the sensitivity of the company official; it is very nice to be relevant.,dataset/taste/mado_sumeyye_gulten.png,5,taste
Mado,Melike Gulsen,There is no need to tell Mado at length; it is a clean and beautiful place.  But there is no standard; kadayif burma with pistachios used to be so unique that I would like to eat it everyday. But now sometimes it was burnt; sometimes dry; sometimes uncooked.,dataset/taste/mado_melike_gulsen.png,3,taste
Mado,Ali Berk Kustul,Well; it was very nice; the service was very fast and the prices are reasonable; I recommend delicious food.,dataset/outdoor_atmosphere/mado_ali_berk_kustul.png,5,outdoor_atmosphere
Mado,Deniz Ozbekturk,I wanted a four-cheese ravioli. It's just that the sauce is nice. Unfortunately; it failed. All of the portions have adapted to the economy; they have shrunk.,dataset/indoor_atmosphere/mado_deniz_ozbekturk.png,2,indoor_atmosphere
Mado,Cetin Atali,My guest and I went for dessert;  we waited 10 minutes to get a menu; we placed orders; and we waited another 20 minutes. Of course; one person couldn't make it to the dozens of tables upstairs to work.,dataset/outdoor_atmosphere/mado_cetin_atali.png,1,outdoor_atmosphere
Mado,Asuman Mutevellioglu,It may be the most friendly service I have ever encountered in my life.  All the employees were very sweet; caring people. the drinks and food were very tasty and fresh. I will definitely come again.,dataset/taste/mado_asuman_mutevellioglu.png,5,taste
Mado,Engin Kapan,Something strange came out of the ice cream; the teas are stale and boiled; and you have to say an order two or three times; I definitely don't recommend it; it's a pity for your money.,dataset/menu/mado_engin_kapan.png,2,menu
Mado,Muhammet Ay,The address of quality. The service should be a little faster.,dataset/taste/mado_muhammet_ay.png,4,taste
Mado,Gokhan Basturk,Unfortunately; the sorbet desserts are not satisfactory. The air conditioners are not working. It's a humid environment. I hope they fix it.,dataset/indoor_atmosphere/mado_gokhan_basturk.png,3,indoor_atmosphere
Classic Thai,Miley Sinus,Love this restaurant; thai style and good taste. Clean and good service.. Recommended !,dataset/outdoor_atmosphere/classic_thai_miley_sinus.png,5,outdoor_atmosphere
Classic Thai,Merve Sever,I loved the ambiance; welcome and service. We ate pineapple; spicy shrimp; chicken noodles; and chicken pie. A little pricey but nice place.,dataset/taste/classic_thai_merve_sever.png,3,taste
Classic Thai,Abdullah Eser,You can taste different flavors on the menus. It's a bit of an expensive place. The waiters are nice.,dataset/indoor_atmosphere/classic_thai_abdullah_eser.png,4,indoor_atmosphere
Classic Thai,Dogan Akyel,Amazing flavors!,dataset/menu/classic_thai_dogan_akyel.png,5,menu
Classic Thai,Kadir Sandal,Ambiance were pretty good.,dataset/outdoor_atmosphere/classic_thai_kadir_sandal.png,5,outdoor_atmosphere
Classic Thai,Hamad Almuftad,I like thailand foods but not like here ones.,dataset/outdoor_atmosphere/classic_thai_hamad_almuftad.png,3,outdoor_atmosphere
Classic Thai,Ebru Sakar,The food is very good; the employees are very good and smiling. Prices are very reasonable compared to Asian cuisines. I will come here often.,dataset/indoor_atmosphere/classic_thai_ebru_sakar.png,5,indoor_atmosphere
Classic Thai,Maria Taison,We’ve had a great dinner at this restaurant. The food was delicious; well prepared and nicely seasoned. I did not know much about Thai cuisine; but I enjoyed the meal very much. Plus the atmosphere of the place is relaxing; staff nice and friendly and prices pretty moderate. Perfect spot to eat out with friends in the center of Istanbul. Would love to come back again!,dataset/taste/classic_thai_maria_taison.png,4,taste
Classic Thai,Alev Ozturk,Although far easts foods suits my taste; Tom Yum soup was very aromatic and different; I didn't like it.,dataset/menu/classic_thai_alev_ozturk.png,5,menu
Classic Thai,Theodore Rano,The waiters took care of me. That's why I left the restaurant before I could order.,dataset/indoor_atmosphere/classic_thai_theodore_rano.png,1,indoor_atmosphere
Classic Thai,Degen Hill,Egg dish was super salty. Beef with veggies was really good. A bit on the pricier side compared with local Turkish food; but when your Thai GF wants a taste of home; hard to argue over price.,dataset/taste/classic_thai_degen_hill.png,4,taste
Inegol Restaurant,Muhammet Uygun,The staff is very nice. The food is quite delicious.,dataset/outdoor_atmosphere/inegol_restaurant_muhammet_uygun.png,5,outdoor_atmosphere
Inegol Restaurant,Mehmet Cakir,"The environment is nice, the food is delicious, the employees are polite. We ate meatballs in İnegöl. the manti were great.",dataset/indoor_atmosphere/inegol_restaurant_mehmet_cakir.png,5,indoor_atmosphere
Inegol Restaurant,Burak Yilmaz,It's an expensive restaurant.,dataset/menu/inegol_restaurant_burak_yilmaz.png,1,menu
Inegol Restaurant,Aysenur Celik,I especially recommend wedding soup; stuffed meatballs; manti and Inegöl meatballs.,dataset/taste/inegol_restaurant_aysenur_celik.png,4,taste
Inegol Restaurant,Murat Gul,Local dishes and soups are nice.,dataset/indoor_atmosphere/inegol_restaurant_murat_gul.png,5,indoor_atmosphere
Inegol Restaurant,Erkan Yilmaz,I did not recommend. Bad service.,dataset/outdoor_atmosphere/inegol_restaurant_erkan_yilmaz.png,3,outdoor_atmosphere
Inegol Restaurant,Selim Burusuk,The place is beautiful; the food sucks. Also expensive.,dataset/menu/inegol_restaurant_selim_burusuk.png,4,menu
Inegol Restaurant,Selman Genc,We came because the comments were good; we did not regret it. I recommend the beef tenderloin. Home baklava is also very tasty; prices are reasonable.,dataset/taste/inegol_restaurant_selman_genc.png,5,taste
Inegol Restaurant,Huseyin Demirel,Delicious food; but their toilets are filthy. That's why I'm deducting points.,dataset/indoor_atmosphere/inegol_restaurant_huseyin_demirel.png,2,indoor_atmosphere
Inegol Restaurant,Cenk Ozmercan,Famous and delicious meatballs.,dataset/outdoor_atmosphere/inegol_restaurant_cenk_ozmercan.png,4,outdoor_atmosphere
Inegol Restaurant,Osman Korkmaz,The food is delicious; but we waited 1 hour after ordering and we were extremely hungry.,dataset/taste/inegol_restaurant_osman_korkmaz.png,1,taste
Karakoy Lokantasi,Baris Efe,I ate Hünkar Begendi and cherry pudding. Both were legends. The meat of Hünkar Begendi was tender.,dataset/menu/karakoy_lokantasi_baris_efe.png,5,menu
Karakoy Lokantasi,Soykan Ozdemir,It has been wonderfully designed in its new location in Karaköy. It's gorgeous inside. Soundproofing I guess. The waiters are very interested and approaching with a smile. The appetizers and great service were very successful. Thanks.,dataset/indoor_atmosphere/karakoy_lokantasi_soykan_ozdemir.png,5,indoor_atmosphere
Karakoy Lokantasi,Alper Uner,A classy place in Karaköy with its white cloth and good service. Liver lovers should definitely try the liver pan.,dataset/taste/karakoy_lokantasi_alper_uner.png,5,taste
Karakoy Lokantasi,Yavuz Parla,The location is nice; the menus are varied; the appetizers are delicious; the prices are a little high.,dataset/outdoor_atmosphere/karakoy_lokantasi_yavuz_parla.png,4,outdoor_atmosphere
Karakoy Lokantasi,Oncu Guyer,Excellent appetizers; great atmosphere; acceptable prices.,dataset/menu/karakoy_lokantasi_oncu_guyer.png,5,menu
Karakoy Lokantasi,Ece Oztunc,The place was too noisy. We didn't really enjoy the food in this mess.,dataset/taste/karakoy_lokantasi_ece_oztunc.png,3,taste
Karakoy Lokantasi,Pelin Kuzey,Some of the seafood starters are successful. Appetizers are small in portion size for one person. Salads do not meet expectations.,dataset/indoor_atmosphere/karakoy_lokantasi_pelin_kuzey.png,3,indoor_atmosphere
Karakoy Lokantasi,Mevlut Sahin,Awesome place!,dataset/outdoor_atmosphere/karakoy_lokantasi_mevlut_sahin.png,5,outdoor_atmosphere
Karakoy Lokantasi,Burak Tuzel,"I can't say anything negative about the place, the ambiance; the staff; the richness of the food; the appetizers; the taste and the presentation; it's just perfect.. But I'm giving 3 points because it's a very expensive place.",dataset/taste/karakoy_lokantasi_burak_tuzel.png,3,taste
Karakoy Lokantasi,Merve Onder,We were not satisfied with the service at all. I ordered wine and it came with a little bit of wine in a regular glass.,dataset/indoor_atmosphere/karakoy_lokantasi_merve_onder.png,1,indoor_atmosphere
Karakoy Lokantasi,Filiz Goksever,Yummy yummy! Delicious!,dataset/outdoor_atmosphere/karakoy_lokantasi_filiz_goksever.png,5,outdoor_atmosphere
Mersinli Cigerci Apo,Mahmut Demir,The treats and the food were really delicious; each of them was not one of those places that would cause you to come to the place and leave unhappy.,dataset/taste/mersinli_cigerci_apo_mahmut_demir.png,5,taste
Mersinli Cigerci Apo,Emre Abalak,We came up with the suggestion; everything was very nice.Especially Koksal; who was in the safe; was so interested. Thank you so much for everything.,dataset/outdoor_atmosphere/mersinli_cigerci_apo_emre_abalak.png,5,outdoor_atmosphere
Mersinli Cigerci Apo,Hayrullah Unal,Although it is not as much as an urfa; it is the only place that can eat liver under samsun conditions. Appetizers can be improved. There should definitely be green mint next to the liver; arugula does not suit the liver.,dataset/taste/mersinli_cigerci_apo_hayrullah_unal.png,3,taste
Mersinli Cigerci Apo,Serdar Yildirim,The parking area is large; valet service is offered. The welcome at the entrance is good. Attention should be paid to order and cleanliness.,dataset/indoor_atmosphere/mersinli_cigerci_apo_serdar_yildirim.png,1,indoor_atmosphere
Mersinli Cigerci Apo,Koksal Kok,The employees are friendly. The prices are also very reasonable according to the food provided. I can call it the first choice in Samsun.,dataset/menu/mersinli_cigerci_apo_koksal_kok.png,4,menu
Mersinli Cigerci Apo,Onur Uzun,The place is quite big; the employees are interested and friendly; this is 2.development 5 skewers and buttermilk cost 105 tl I liked the price as appropriate.,dataset/menu/mersinli_cigerci_apo_onur_uzun.png,4,menu
Mersinli Cigerci Apo,Gokhan Guzel,Its breakfast is really very good. I would like to especially point out that you do not need to go to Cakalli for Menemen; you can eat the most delicious here. I really like the fried egg too.,dataset/taste/mersinli_cigerci_apo_gokhan_guzel.png,5,taste
Mersinli Cigerci Apo,Mutlu Inac,They've reduced the menus so much that you can't get enough. The service was over.,dataset/indoor_atmosphere/mersinli_cigerci_apo_mutlu_inac.png,2,indoor_atmosphere
Mersinli Cigerci Apo,Halit Albayrak,There are a lot of appetizers; the service is fast and the employees are interested; there is a lot of liver servings; but I couldn't catch the taste I wanted; the prices are a little high.,dataset/outdoor_atmosphere/mersinli_cigerci_apo_halit_albayrak.png,3,outdoor_atmosphere
Mersinli Cigerci Apo,Hulya Bezci,The staff is extremely interested; the taste is already a very good place. It is recommended.,dataset/indoor_atmosphere/mersinli_cigerci_apo_hulya_bezci.png,5,indoor_atmosphere
Mersinli Cigerci Apo,Levent Sun,The food wasn't bad; we got tired of constantly asking for lavash bread; the liver; until the bread came to the table it became like ice.,dataset/indoor_atmosphere/mersinli_cigerci_apo_levent_sun.png,2,indoor_atmosphere
Baskent Aspava,Serdar Soylu,It is a great place for Samsun. The taste; the treats; the semolina dessert with ice cream that comes after the meal; the variety of the menu; the attention and politeness of the waiters are very good.,dataset/outdoor_atmosphere/baskent_aspava_serdar_soylu.png,5,outdoor_atmosphere
Baskent Aspava,Ibrahim Genc,We went to Iftar; especially they praised the appetizers and treats very much; but as can be seen from the photo; it's not good at all. It was an incredible crowd.,dataset/taste/baskent_aspava_ibrahim_genc.png,3,taste
Baskent Aspava,Emine Cinar,It's delicious; fast and has friendly staff. Although the price seems a little expensive; it meets this with unlimited tea; dessert service and appetizers.,dataset/menu/baskent_aspava_emine_cinar.png,4,menu
Baskent Aspava,Murat Caliskan,The place is nice; the employees are good. The food is delicious but the human pilfering for extra charge caused me to give it 1 point.,dataset/menu/baskent_aspava_murat_caliskan.png,1,menu
Baskent Aspava,Burak Ak,Congratulations; everything was very nice and attentive. The treats were too much for the number of people. Cacik is given in aspava in Ankara; this can also be included in the treats; I can say this in addition.,dataset/taste/baskent_aspava_burak_ak.png,4,taste
Baskent Aspava,Melike Erdem,The prices were in the 120-140 range. I didn't like Lahmacun. The appetizers were nice.,dataset/taste/baskent_aspava_melike_erdem.png,2,taste
Baskent Aspava,Metehan Naz,Every time I go; the prices change; I don't like it. But even for the treats; you can go; which comes as many appetizers; tea; etc. as you want.,dataset/indoor_atmosphere/baskent_aspava_metehan_naz.png,4,indoor_atmosphere
Baskent Aspava,Taner Gurel,We went for dinner. after 10 minutes; they said do you want meatball; we bought 1 piece; we asked for an account of 32TL; then they reflected it to the account; they put water in the glasses unannounced; they wrote 20TL to the 1.5 liter water on the table. They're not supposed to do it this way.,dataset/indoor_atmosphere/baskent_aspava_taner_gurel.png,3,indoor_atmosphere
Baskent Aspava,Gun Oksay,The sauces and uncooked meats of the dishes give the impression of a meal prepared in the mall and not in a kebab restaurant.,dataset/outdoor_atmosphere/baskent_aspava_gun_oksay.png,2,outdoor_atmosphere
Baskent Aspava,Bulent Ozengin,Very; very expensive extravagant prices. One lahmacun is 85 TL. They charge 25 TL for a glass of buttermilk. All the intertwined tables are almost adjacent.,dataset/indoor_atmosphere/baskent_aspava_bulent_ozengin.png,1,indoor_atmosphere
Baskent Aspava,Cagla Arslan,I ate closed doner pita pita were very tasty. Iskender was beautiful. There is a playground for children. Great on treats.,dataset/taste/baskent_aspava_cagla_arslan.png,5,taste
Sini Mugla,Amine Caliskan,Prices are reasonable; foods were delicious.,dataset/menu/sini_mugla_amine_caliskan.png,4,menu
Sini Mugla,Ipek Cicek,"The place was full of flies and one of them fell into my food. When I asked for my meal to be changed,; they refused.",dataset/indoor_atmosphere/sini_mugla_ipek_cicek.png,1,indoor_atmosphere
Sini Mugla,Yunus Mutlu,The atmosphere was spacious and the waiters were nice. The meals were very delicious... the prices were reasonable; but the portions were small.,dataset/taste/sini_mugla_yunus_mutlu.png,4,taste
Sini Mugla,Sevgi Kizilirmak,The food is super delicious; I especially recommend the fig dessert. Service personnel interest and hygiene were also high.,dataset/outdoor_atmosphere/sini_mugla_sevgi_kizilirmak.png,5,outdoor_atmosphere
Sini Mugla,Yusuf Serin,Dirty plates; Waiters was surly.,dataset/outdoor_atmosphere/sini_mugla_yusuf_serin.png,3,outdoor_atmosphere
Sini Mugla,Gulden Ulualp,The meals were delicious. Service is fast; transportation is easy; staff is friendly. Prices are quite reasonable.,dataset/taste/sini_mugla_gulden_ulualp.png,5,taste
Sini Mugla,Sibel Salis,The waiters are scruffy so we didn't feel comfortable eating. The hygiene of the place was also bad.,dataset/indoor_atmosphere/sini_mugla_sibel_salis.png,1,indoor_atmosphere
Sini Mugla,Soner Tufekci,Great ambiance!,dataset/outdoor_atmosphere/sini_mugla_soner_tufekci.png,5,outdoor_atmosphere
Sini Mugla,Kadir Hurok,Salad was great; appetizers were good. The degree of cooking of the meat was good. Also the toilets were very clean.,dataset/taste/sini_mugla_kadir_hurok.png,4,taste
Sini Mugla,Sukru Ardic,Portions were small but expensive.,dataset/menu/sini_mugla_sukru_ardic.png,3,menu
Sini Mugla,Mehmet Soybilge,The satisfying menu of local dishes; the taste of the food and the interest of the employees are very good. The advantage is that it is on the road and has its own parking lot.,dataset/indoor_atmosphere/sini_mugla_mehmet_soybilge.png,5,indoor_atmosphere
Fikret Balik Restaurant,Emrah Sozen,Everything was excellent; especially sea foods!,dataset/outdoor_atmosphere/fikret_balik_restaurant_emrah_sozen.png,5,outdoor_atmosphere
Fikret Balik Restaurant,Can Ocakli,Bosphorus Salad; Shrimp Cizlama were really successful. Orders came to my table quickly.,dataset/taste/fikret_balik_restaurant_can_ocakli.png,5,taste
Fikret Balik Restaurant,Tarik Esdik,I am a regular at this place; and I love it as a family The food is fantastic; the fish are great!,dataset/indoor_atmosphere/fikret_balik_restaurant_tarik_esdik.png,5,indoor_atmosphere
Fikret Balik Restaurant,Ozge Askan,Food was a little expensive but it is ok.,dataset/menu/fikret_balik_restaurant_ozge_askan.png,3,menu
Fikret Balik Restaurant,Tarik Miroglu,Clean place; the service is good; Prices are not very cheap. generally the Arabs are leaving; locals are also present. Service is fast.,dataset/outdoor_atmosphere/fikret_balik_restaurant_tarik_miroglu.png,4,outdoor_atmosphere
Fikret Balik Restaurant,Hilal Ozden,Portions were quite adequate. Along with your meal comes multiple and delicious appetizers. Seasonal salad was also delicious; vegetables were fresh.,dataset/taste/fikret_balik_restaurant_hilal_ozden.png,4,taste
Fikret Balik Restaurant,Samet Cevik,A restaurant where you can eat amazing seafood in a great atmosphere in Bursa. Its taste will really surprise you. I would like to remind you that there is no Alcohol in the restaurant. Bon appetit now!,dataset/indoor_atmosphere/fikret_balik_restaurant_samet_cevik.png,5,indoor_atmosphere
Fikret Balik Restaurant,Mustafa Karaarslan,Expensive place.,dataset/menu/fikret_balik_restaurant_mustafa_karaarslan.png,1,menu
Fikret Balik Restaurant,Munevver Demir,We ordered a soup and a portion of haddock. The bread was great; the eggplant paste was also very good. The soup was delicious; the haddock was delicious.,dataset/indoor_atmosphere/fikret_balik_restaurant_munevver_demir.png,3,indoor_atmosphere
Fikret Balik Restaurant,Sefa Dalan,The environment is decent; the service is fast and clean. The interior is spacious; the waiters are knowledgeable and respectful.,dataset/taste/fikret_balik_restaurant_sefa_dalan.png,5,taste
Fikret Balik Restaurant,Volkan Kamadan,The assortment is exceptionally good. Fish and accompanying appetizers are very diverse and sufficient. Everything was fresh.,dataset/outdoor_atmosphere/fikret_balik_restaurant_volkan_kamadan.png,5,outdoor_atmosphere
Kocak Baklava,Huseyin Ozcalkap,The place was nice; but be aware of an expensive place.,dataset/indoor_atmosphere/kocak_baklava_huseyin_ozcalkap.png,4,indoor_atmosphere
Kocak Baklava,Sukru Arici,The flavors are still fabulous; Prices may change according to the conditions of the day. But the taste is always great.,dataset/outdoor_atmosphere/kocak_baklava_sukru_arici.png,4,outdoor_atmosphere
Kocak Baklava,Sabahat Yilmaz,Their desserts were really good and tasty but the prices were high.,dataset/taste/kocak_baklava_sabahat_yilmaz.png,4,taste
Kocak Baklava,Turgay Ogutlu,We ate an excellent baklava. But the price wasn't perfect.,dataset/menu/kocak_baklava_turgat_ogutlu.png,5,menu
Kocak Baklava,Cem Baba,Gaziantep was one of the cities we visited during our trip to Southeast Anatolia. We decided to eat baklava from Kocak Baklava. It is the number ten place for me with its understanding of both quality and service. When I come to Gaziantep again; I want to stop by here again and eat this baklava again.,dataset/indoor_atmosphere/kocak_baklava_cem_baba.png,3,indoor_atmosphere
Kocak Baklava,Burhan Bilge,The waiters were extremely indifferent. We asked for peanuts to taste and they added it to the account. However; the head office was very good.,dataset/outdoor_atmosphere/kocak_baklava_burhan_bilge.png,1,outdoor_atmosphere
Kocak Baklava,Sadrettin Guner,The staff; the dessert; the place; the ambiance; everything is very nice. It was the best baklava I have ever eaten in my life!,dataset/taste/kocak_baklava_sadrettin_guner.png,5,taste
Kocak Baklava,Sedat Demir,Nice ambiance; tasty and crispy baklava and sobiyet.,dataset/indoor_atmosphere/kocak_baklava_sedat_demir.png,5,indoor_atmosphere
Kocak Baklava,Asude Guner,Great and tasty baklava!,dataset/menu/kocak_baklava_asude_guner.png,5,menu
Kocak Baklava,Cagdas Emeklioglu,They even charge for treats!,dataset/outdoor_atmosphere/kocak_baklava_cagdas_emeklioglu.png,1,outdoor_atmosphere
Kocak Baklava,Mutafa Ay,Even though we went late; the desserts were still fresh and delicious. The employees were also very warm and interested.,dataset/taste/kocak_baklava_mustafa_ay.png,4,taste
Kadineli,Ali Sahin,It's a women-only business. Staff and service are fine. Ambiance and design was good. Food options were few.,dataset/indoor_atmosphere/kadineli_ali_sahin.png,4,indoor_atmosphere
Kadineli,Meral Tanay,There are only female employees. The food is great; the price is quite reasonable and the place is very clean.,dataset/outdoor_atmosphere/kadineli_meral_tanay.png,5,outdoor_atmosphere
Kadineli,Ersin Yaynık,There is little variety of food on the menu. Also; the food on the menu is not very tasty.,dataset/menu/kadineli_ersin_yaynik.png,2,menu
Kadineli,Hamza Simsek,I think the flavors of the place are overrated. Prices are also normal.,dataset/taste/kadineli_hamza_simsek.png,2,taste
Kadineli,Duygu Yesil,First of all; everything on the menu we tasted was quite delicious. The service was fast; the employees were very friendly.,dataset/indoor_atmosphere/kadineli_duygu_yesil.png,5,indoor_atmosphere
Kadineli,Basak Kaymak,Delicious!,dataset/outdoor_atmosphere/kadineli_basak_kaymak.png,5,outdoor_atmosphere
Kadineli,Ismail Arikan,A decent place where you can taste local dishes in Cappadocia. You can even go just to try the stuffed zucchini flowers.,dataset/taste/kadineli_ismail_arikan.png,5,taste
Kadineli,Selda Latifoglu,It is a business that has exactly price performance products. You are eating home-cooked meals in a quiet; spacious and decent place with the service of friendly ladies.,dataset/taste/kadineli_selda_latifoglu.png,4,taste
Kadineli,Furkan Barkin,Don't raise your expectations too much about the food; they tasted normal.,dataset/menu/kadineli_furkan_barkin.png,3,menu
Kadineli,Eyup Sayar,If you want to eat delicious home-cooked meals at an affordable price; definitely stop by during your visit to Cappadocia. The employees are kind and concerned. The environment is nice.,dataset/indoor_atmosphere/kadineli_eyup_sayar.png,5,indoor_atmosphere
Kadineli,Yasin Vanlioglu,Service was great. Recommend and thank you!,dataset/outdoor_atmosphere/kadineli_yasin_vanlioglu.png,4,outdoor_atmosphere
Anzelha,Yunus Emre,We had good food in terms of taste; but the portions were small.,dataset/taste/anzelha_yunus_emre.png,3,taste
Anzelha,Saliha Senyildiz,Treats are good; but I did not find the menu very extensive.,dataset/menu/anzelha_saliha_senyildiz.png,4,menu
Anzelha,Papatya Kirca,Very bad customer satisfaction. The prices are so insane.,dataset/indoor_atmosphere/anzelha_papatya_kirca.png,1,indoor_atmosphere
Anzelha,Erhan Murat,A good kebab place. The meat is very good; tasty; the meat is well cooked. The treats are sufficient and tasty.,dataset/outdoor_atmosphere/anzelha_erhan_murat.png,5,outdoor_atmosphere
Anzelha,Feyza Yilmaz,It was delicious. Interest and kindness are good. But it was expensive.,dataset/taste/anzelha_feyza_yilmaz.png,4,taste
Anzelha,Abdullah Kartal,Expensive.,dataset/indoor_atmosphere/anzelha_abdullah_kartal.png,3,indoor_atmosphere
Anzelha,Derya Kulbas,The attention of the waiters to us was very nice. In addition; it felt pleasant to eat the hot meats.,dataset/menu/anzelha_derya_kulbas.png,4,menu
Anzelha,Recep Akdag,Staff greeted with a smile at the door. The atmosphere was very nice. Delicious appetizers arrived before the meal.,dataset/outdoor_atmosphere/anzelha_recep_akdag.png,5,outdoor_atmosphere
Anzelha,Burhanettin Ineri,Everyone is smilingİ the food is delicious. Great place; I recommend it.,dataset/indoor_atmosphere/anzelha_burhanettin_ineri.png,5,indoor_atmosphere
Anzelha,Irfan Esen,The treats weren't enough. Also; as you can see in the photo; my food came a little burnt.,dataset/taste/anzelha_irfan_esen.png,2,taste
Anzelha,Isa Arapoglu,Thank you for providing quality service in a luxury venue.,dataset/outdoor_atmosphere/anzelha_isa_arapoglu.png,5,outdoor_atmosphere
Akpinar Restaurant,Ahmet Mundi,Great service and reasonable prices. Recommend!,dataset/menu/akpiner_restaurant_ahmet_mundi.png,5,menu
Akpinar Restaurant,Gulcan Kaya,We ordered a mixed breakfast for 3 people and they brought it for 2 people. Service quality is very low.,dataset/taste/akpinar_restaurant_gulcan_kaya.png,1,taste
Akpinar Restaurant,Mustafa Unal,Interest in Turkish customers was very low. All waiters were taking care of arab customers.,dataset/outdoor_atmosphere/akpinar_restaurant_mustafa_unal.png,1,outdoor_atmosphere
Akpinar Restaurant,Sibel Sarayli,Location view is great. We ate meatballs and kuymak; it was nice. We thought that the dessert and samovar that followed was a treat; but I guess it wasn't.,dataset/indoor_atmosphere/akpinar_restaurant_sibel_sarayli.png,4,indoor_atmosphere
Akpinar Restaurant,Hulya Biricik,We came across a slightly expensive menu with a magical view overlooking the lake and the Black Sea.,dataset/outdoor_atmosphere/akpinar_restaurant_hulya_biricik.png,4,outdoor_atmosphere
Akpinar Restaurant,Ertan Yilmaz,The view is beautiful. The food was very bad.,dataset/taste/akpinar_restaurant_ertan_yilmaz.png,1,taste
Akpinar Restaurant,Bayram Urkek,A restaurant with a beautiful view. It was nice to have breakfast with this view. The only problem was that the place was a little dirty.,dataset/outdoor_atmosphere/akpinar_restaurant_bayram_urkek.png,4,outdoor_atmosphere
Akpinar Restaurant,Selim Cukur,Service is fast and friendly. Breakfast for 3 people is 140 TL; so prices are reasonable.,dataset/indoor_atmosphere/akpinar_restaurant_selim_cukur.png,5,indoor_atmosphere
Akpinar Restaurant,Abdurrahman Alnahdi,Nice foods; nice interest!,dataset/menu/akpiner_restaurant_abdurrahman_alnahdi.png,5,menu
Akpinar Restaurant,Tugce Ozkan,Food tasted delicious but some of the lamb chops were undercooked. Meatballs were also undercooked. It's a bit of an expensive restaurant.,dataset/taste/akpinar_restaurant_tugce_ozkan.png,3,taste
Akpinar Restaurant,Ismail Ceylan,Its meatballs were good. What they served on the side was also good.,dataset/outdoor_atmosphere/akpinar_restaurant_ismail_ceylan.png,5,outdoor_atmosphere
Kebabci Mahmut,Erdem Bulut,We encountered a unique presentation. The prices are a little higher than the standard; but when you see the presentation and the quality of the food; you realize it's worth it.,dataset/indoor_atmosphere/kebabci_mahmut_erdem_bulut.png,5,indoor_atmosphere
Kebabci Mahmut,Ali Selcik,Unnecessarily expensive; the Arab is addressing the tourist. good taste.,dataset/taste/kebabci_mahmut_ali_selcik.png,3,taste
